GeneID	TCGA-V1-A9O5-01A-11R-A41O-07	TCGA-M7-A720-01A-12R-A32O-07	TCGA-V1-A9OT-01A-11R-A41O-07	TCGA-KK-A6E3-01A-21R-A30B-07	TCGA-EJ-A7NH-01A-12R-A33R-07	TCGA-HC-8266-01A-11R-2263-07	TCGA-VP-A872-01A-11R-A352-07	TCGA-KK-A7B2-01A-12R-A32O-07	TCGA-G9-6356-01A-11R-1789-07	TCGA-X4-A8KS-01A-12R-A36G-07	TCGA-KK-A8I4-01A-11R-A36G-07	TCGA-ZG-A9M4-01A-11R-A41O-07	TCGA-HC-A6AP-01A-11R-A30B-07	TCGA-EJ-7791-01A-11R-2118-07	TCGA-XQ-A8TA-01A-11R-A36G-07	TCGA-HC-7818-01A-11R-2118-07	TCGA-ZG-A9L5-01A-12R-A41O-07	TCGA-EJ-A65E-01A-11R-A29R-07	TCGA-M7-A71Z-01A-12R-A32O-07	TCGA-EJ-7314-01A-31R-2118-07	TCGA-ZG-A9L1-01A-11R-A41O-07	TCGA-EJ-7318-01B-11R-A32O-07	TCGA-2A-A8W1-01A-11R-A37L-07	TCGA-KK-A8I6-01A-11R-A36G-07	TCGA-G9-7519-01A-11R-2263-07	TCGA-CH-5767-01A-11R-1789-07	TCGA-EJ-5497-01A-02R-1580-07	TCGA-YL-A9WK-01A-11R-A37L-07	TCGA-HC-8213-01A-11R-A29R-07	TCGA-YL-A8HJ-01A-11R-A36G-07	TCGA-J4-A67Q-01A-21R-A30B-07	TCGA-ZG-A8QY-01A-11R-A37L-07	TCGA-ZG-A9LN-01A-11R-A41O-07	TCGA-EJ-7792-01A-11R-2118-07	TCGA-G9-7522-01A-11R-2263-07	TCGA-KK-A8IK-01A-11R-A36G-07	TCGA-EJ-A46E-01A-31R-A250-07	TCGA-Y6-A8TL-01A-21R-A37L-07	TCGA-CH-5790-01A-11R-1580-07	TCGA-TP-A8TV-01A-11R-A41O-07	TCGA-V1-A9O7-01A-21R-A41O-07	TCGA-J9-A8CK-01A-11R-A352-07	TCGA-HC-8261-01A-11R-2263-07	TCGA-G9-7523-01A-11R-2263-07	TCGA-KK-A7AV-01A-11R-A32O-07	TCGA-VP-A87E-01A-31R-A352-07	TCGA-KK-A6E2-01A-11R-A311-07	TCGA-H9-7775-01A-11R-2118-07	TCGA-EJ-A65F-01A-21R-A311-07	TCGA-CH-5772-01A-11R-1580-07	TCGA-M7-A723-01A-12R-A32O-07	TCGA-EJ-7783-01A-11R-2118-07	TCGA-EJ-A7NK-01A-12R-A352-07	TCGA-KK-A6E4-01A-11R-A30B-07	TCGA-G9-6366-01A-11R-2118-07	TCGA-KK-A8ID-01A-11R-A36G-07	TCGA-VN-A88O-01A-11R-A352-07	TCGA-HC-7821-01A-12R-2118-07	TCGA-EJ-5503-01A-01R-1580-07	TCGA-YL-A9WJ-01A-11R-A37L-07	TCGA-YL-A8S8-01A-11R-A37L-07	TCGA-EJ-5530-01A-01R-1580-07	TCGA-G9-6362-01A-11R-1789-07	TCGA-2A-A8VT-01A-11R-A37L-07	TCGA-EJ-7786-01A-11R-2118-07	TCGA-HC-A6AO-01A-11R-A30B-07	TCGA-HC-8257-01A-11R-2263-07	TCGA-KC-A7FE-01A-12R-A33R-07	TCGA-CH-5745-01A-11R-1580-07	TCGA-2A-AAYU-01A-11R-A41O-07	TCGA-YJ-A8SW-01A-11R-A37L-07	TCGA-J4-A6G1-01A-11R-A311-07	TCGA-ZG-A9L6-01A-11R-A41O-07	TCGA-G9-6384-01A-11R-1789-07	TCGA-EJ-5514-01A-01R-1580-07	TCGA-V1-A9OF-01A-11R-A41O-07	TCGA-EJ-5522-01A-01R-1580-07	TCGA-XK-AAIW-01A-11R-A41O-07	TCGA-J4-AATZ-01A-11R-A41O-07	TCGA-HC-7750-01A-11R-2118-07	TCGA-FC-A4JI-01A-11R-A250-07	TCGA-KK-A8IM-01A-11R-A36G-07	TCGA-V1-A9OX-01A-11R-A41O-07	TCGA-KK-A7AP-01A-12R-A33R-07	TCGA-EJ-7794-01A-11R-2118-07	TCGA-YL-A9WX-01A-21R-A41O-07	TCGA-KK-A8IC-01A-11R-A36G-07	TCGA-2A-AAYO-01A-11R-A41O-07	TCGA-FC-7708-01A-11R-2118-07	TCGA-EJ-AB27-01A-11R-A41O-07	TCGA-YL-A8SO-01B-31R-A37L-07	TCGA-EJ-8468-01A-21R-2403-07	TCGA-EJ-7789-01A-11R-2118-07	TCGA-G9-6369-01A-21R-1965-07	TCGA-HC-A8CY-01A-11R-A36G-07	TCGA-G9-6342-01A-11R-1965-07	TCGA-2A-AAYF-01A-11R-A41O-07	TCGA-XK-AAJR-01A-11R-A41O-07	TCGA-HC-8260-01A-11R-2263-07	TCGA-XK-AAJA-01A-11R-A41O-07
BID	4.07520848288	3.93131444206	3.81755681038	3.65556623714	3.11262803262	4.38814402259	6.56137671502	5.89899936761	5.20945902689	2.80685378527	4.83661057916	2.26237042024	5.22931847204	4.26600690981	2.69323393832	4.69409762606	2.79604682019	3.7456240926	3.67181684315	4.64351845339	2.30420973974	6.49863478515	2.20763538081	5.33786748879	3.63804336672	2.03307583218	3.91789178752	4.64445232637	5.67438020849	3.44427743526	4.75836937779	3.77152658228	5.62832276697	4.21943477411	3.96209216519	4.02821675135	3.25960260189	3.6248664949	4.38448376558	4.21201312435	4.08535231178	5.10347587735	3.51280332356	5.02079584989	4.90926656097	4.50891027691	5.4364726116	4.29304822318	4.51353122401	3.55585053754	4.42570861951	3.61196217083	3.68252159028	5.47536066807	4.61273989744	3.59819035133	3.37772688822	2.852051779	3.80631425596	5.4218880653	3.40638975785	4.65995099795	4.07100731008	3.74227450414	2.8740333156	5.56979464946	5.23451480214	4.68563106872	5.14153302041	4.33318715682	3.06828679045	6.59568092436	3.42542934766	2.98922856426	5.49013841886	3.91572590484	3.95069158938	7.16839845791	4.06126994673	4.15091044213	4.35316157812	4.76165953319	5.09821124061	3.03289515284	3.52970878607	3.78838851185	4.90637155554	4.5380113611	4.23319921607	3.516896632	3.29575208884	2.6501537035	3.46900566214	3.48599910857	2.9599461174	4.99894935595	4.76061415103	3.70363076073	4.26804665363	3.71498060162
TATDN2	11.7322310837	6.07039123492	8.44290662622	5.80314253234	6.74170720061	8.14731125033	8.39499639283	8.16764804704	6.18587385536	6.38617238512	5.59858592611	6.03448041197	6.69654616462	5.87899400501	7.64919045894	5.31345378771	7.41453331442	6.2999247286	7.96684118884	7.44071081296	8.14469681914	6.93791900594	4.45905849958	6.55184889137	4.50720988006	5.77918771921	3.68259272959	6.33766393945	5.5401646496	5.78339050883	9.60729641395	5.73887089431	6.67287751182	3.67551788201	5.00228312663	6.69124495209	6.15132573876	5.90246018796	6.01039641386	7.21163758441	5.90881097086	7.53848000326	5.89670491278	4.54824184539	6.38784079472	7.00122030902	7.72837168361	2.81226080106	7.85018435366	6.79699499222	6.34372463598	6.52433590357	6.18929223645	9.69386980316	6.13671580913	6.26109908593	8.12022501786	7.73341579801	6.87569114219	5.32936008684	6.53065833375	6.08806588367	6.57748473613	10.2773375247	5.57095993159	8.4271958362	6.51716841938	6.53250367608	7.14224825196	6.18865596048	14.5947354451	6.33567367499	5.8209416552	5.79185679225	4.97791304144	5.67275164906	5.65899948571	6.83838432858	4.92028981002	5.60711095124	16.018996818	6.73871854723	6.92651855839	7.44945099078	5.88142537736	7.00944695473	5.85950978807	5.32699171036	4.66643341343	6.63964272557	6.56841937944	5.57105770159	7.57553138852	4.67062569007	9.4599455235	6.85292276854	3.96113983447	6.50561251936	6.05264025129	7.68304925715
RP11-554D14.8	0.671545545894	1.14911567729	0	1.76053231526	5.4879922602	0.706394561584	3.48905409394	1.43552004315	0.381375547845	2.15452595355	0.947831258779	7.30497596962	0.224384919369	2.80192555337	0.0179834766457	0.935279489189	0	1.29839098326	0.153726576239	0.0910745520643	0.031442740521	0.514090784221	3.92468309911	0.421287158482	4.24003585584	11.6313470177	1.16631716688	0.11375996608	0.353888494127	0.26845112419	2.24014242362	0.932185645804	0.518186458236	5.08486295438	0.37518073717	0	1.41017509389	14.0419328074	0.143145352545	6.55748121966	0.327099173536	0.283449696863	1.99227132434	1.9099903289	1.38206783721	3.47657519482	0.0182477830483	1.40887847743	0.176698517664	0.479251579838	2.37690032741	0.845421627349	1.51989824577	0.208553896168	3.12369464903	0	1.79454394665	0.109175790688	1.6661891335	12.3094895677	1.1278570399	1.11160299544	0.0845128685856	2.46347084717	10.1094411468	0	0.700504918931	4.65950266742	2.44835947224	1.48561140822	2.25313063608	0.338255883256	5.60833656898	0.582805843945	11.3862608649	4.98632564368	2.23213736878	0	2.7635620497	3.13151626736	0	1.13164978135	5.51527782386	0.117417727704	3.2841859714	1.0822344393	0.10552221394	11.2980834576	0.808961378676	5.20704986163	5.51404141175	2.30196021604	0.226016603646	9.674935457	0.525625899533	0.353694027476	8.76003797875	1.25086840702	0.0275741973961	0.0658814293883
MPC2	106.625602386	66.8902847376	55.5004006374	187.056558496	76.4430938957	42.9561405796	69.4944158091	74.8563039548	57.7724365055	66.4108141932	43.4083579226	24.9397919893	132.110870993	70.2892804887	20.7637630067	90.0962105233	153.673906367	223.767894379	117.4217743	94.3121833943	109.561872042	143.267754457	249.615776267	121.856113752	144.887024504	126.777952418	87.0172744832	127.946566396	64.9690544583	47.5626245563	51.1530545769	155.552594633	77.5637706663	37.6926353057	69.4737629345	103.771411812	30.7374102496	102.615367627	82.6664410947	84.6965890968	81.9335417992	76.1116119733	121.127463279	63.2660704669	104.039734945	65.369987158	121.48565245	101.417341978	69.4422943379	140.684845865	95.1429191732	48.6597788923	60.2457467233	154.628099437	75.9738074987	117.73899708	96.5521915975	69.711223622	52.4866902252	118.381191931	68.1693771602	76.9231216204	279.206988656	93.2494437304	119.473407263	153.894437405	38.52291671	67.0157215628	87.2948283785	70.6242959224	66.0317317968	41.5550518076	53.5840603413	73.6292766836	41.7340230395	166.946684094	75.6370673959	121.712699713	47.5614520528	95.5454522871	35.1273249991	69.701555988	115.622170777	53.5117951087	62.7040602484	39.5574299686	49.9431842112	116.722648999	51.555065403	74.49000094	95.899965489	164.982535029	139.334099407	174.708385575	168.944924541	74.5698818156	161.435074304	104.562242611	59.9621289682	111.849448091
PLEKHO2	7.16427579781	6.81959753464	5.71384204227	9.3919075527	5.97526606306	13.6573955744	11.1524441039	14.9454477654	9.3631356195	7.22160152544	18.5807506595	7.11136874098	9.68317381678	11.8307283329	2.61110331399	9.08050314749	3.34276794733	4.3354408824	2.99418195226	6.95910038428	5.32762892462	8.79473289528	2.27602018103	4.19840844766	5.86428927114	5.59832475528	4.90191273035	10.6913301455	2.540497238	8.89246150082	14.8247890602	6.87510310619	11.2004412165	13.337762418	7.52346093585	2.56710229153	9.43901418185	7.72077340767	4.41284799578	4.00257695578	14.022917585	12.0042899174	6.28933336786	13.1206248293	11.3010579428	12.4162868274	4.92117144285	6.35479936909	6.89927250265	6.05206252289	9.43912117567	6.40822736172	6.14375435866	6.20199695921	3.34625730027	3.39485479951	6.46428603364	8.327364389	7.79913871516	10.1897296579	8.43146157293	5.58704544478	4.00009999476	5.03558022281	5.20472385206	6.04189406419	5.11503036994	12.0351828771	10.4963079338	5.89471002603	2.96586633442	15.1333488434	14.9926435196	12.5175169162	7.70813488913	4.64723374093	5.6161724571	5.76419261907	3.54469543797	8.58346905833	2.75772881564	6.53219475909	6.66166176959	2.06079771959	8.67274970103	9.69602537557	9.56739931812	8.80503304753	14.7949860387	7.1090842397	5.81316990246	7.84742315193	3.67520784705	4.21435399479	4.50557981657	6.53864930424	4.75776198046	5.83098336385	5.3932495535	6.2634214008
GABARAPL1	19.4090911769	36.3297449217	10.5599903499	19.1228810393	21.9699122974	21.5926493838	28.0715293032	26.2934118403	20.2895493827	15.5383704278	14.0310763294	12.5148048077	19.0349637087	21.7916954438	8.45205797378	20.7900866492	14.3247297171	10.6582254094	11.9048272258	18.3667199075	27.5482192866	18.8200508285	22.3077459632	13.2384282749	25.4444529841	19.5340224735	17.5397939522	15.5518820002	16.2942210802	19.8456731222	19.7245126787	23.4007773843	24.8929095099	21.2900928947	33.9843264867	11.0745890153	39.7278265139	25.1621827616	21.4003644991	23.2358439209	25.6831757363	31.6898749727	16.626484662	22.6330778305	18.9756135684	34.9048111976	8.68053649181	22.1591573341	21.5078335194	14.2095278435	31.6510439367	19.4009711024	33.0057640546	13.6208467031	32.570444395	8.26498670268	25.1629277284	25.3264588449	28.9376022358	18.3382725608	22.1426212304	16.8622837384	12.6907365384	11.3923706565	20.7061995764	14.1079662001	13.0084481822	23.3132798248	29.340018064	14.5285041779	47.3708359258	20.2403502571	25.466800966	15.8930047432	8.77823110013	17.2780090914	14.9497272106	7.76852390078	28.291152231	20.0806087868	1.60617192373	21.7813502335	20.2559973694	15.733860566	17.4079282415	36.4987706017	27.3660472891	18.5221610308	25.0797786939	28.0884355128	24.1861328559	18.5190614884	9.19475863924	17.3724074519	18.4844035996	21.5977946881	30.3383628829	25.5367046319	28.4638634211	15.8123976092
NCAPH2	11.5412080426	12.0575300269	13.7521160092	21.4145154206	16.3822985957	13.8091833673	14.4365144479	20.2152244918	11.8963556753	11.1965248984	12.5539051726	12.6028795671	20.3730769363	9.75734325748	37.2749537699	10.1515776821	11.5366209441	11.459766686	17.3060710311	10.4370072037	11.6787037553	14.172403965	8.33961377313	13.0510889785	10.3592803645	6.17669869101	6.94760913729	10.3806419191	8.11993634152	11.0233220882	27.523271543	13.2618662569	10.7005371136	9.06870661326	7.7344607167	18.820529704	18.95717931	11.649076329	8.65438796922	12.3559903077	11.8980080895	14.0799756195	11.635750328	9.5432920767	15.1809749388	11.2389124253	11.0577868349	9.74450220305	8.66118570309	6.21441685315	12.7518230273	7.08413426864	13.2957145608	17.394483153	8.56707416772	12.6602993843	12.9427069007	9.81199706683	12.4915836167	11.7885809584	11.9468306263	9.57667080102	8.75048622356	11.265820221	9.43307623873	17.3557158018	12.5822515098	14.8257093061	10.5837559413	10.5578567038	12.7778004709	14.8831832796	12.3919892006	8.24351202918	10.7158958717	11.4225751434	7.4990238495	16.3842225506	10.7490321064	10.0694933724	13.9353936095	10.5883945591	14.3103979181	13.5115876183	8.97662118047	13.0247178478	15.0763039882	13.5447213109	9.67320154167	10.9938367959	13.3155359526	8.05139551345	9.94895182651	10.4033734081	11.016984633	10.9665861843	10.2696217931	10.6670005283	12.6915284382	13.5432740109
DNAJC18	1.59516007407	1.82543010499	1.69463072841	1.13910422921	2.04097642609	1.64033179681	1.37600345463	1.35218494602	1.77694559189	1.00215286121	1.78184584802	2.39672318709	1.46892597142	2.25717309148	1.35656401111	1.1754067236	2.42458597275	1.35186628507	1.52455180106	1.32044553989	2.98568149413	1.13781840902	0.714053594372	1.07466363169	0.995521822338	1.27047687697	1.46589742906	1.72337859062	0.67623923029	2.28357631421	1.82916290357	1.53944531013	1.94230221921	2.90725424426	1.32689163423	0.747835939521	2.61926082506	1.57914977814	1.30038195514	1.16647066701	2.70753962769	1.77664531235	2.10742558481	2.78843995748	1.28777359979	1.63222343139	1.38790127707	1.88535804997	1.76003698648	1.34192654625	1.21923382986	2.8817414124	1.67310719367	1.52000352082	0.728690310903	0.738982680011	0.906398824332	2.20199455968	1.65997745577	1.36330275796	1.75857549676	1.2610412146	1.27700712974	0.940153251697	1.78243615238	0.741881605168	1.90521963904	2.64568693924	1.78714993315	1.49591603947	1.05812821781	1.3859603359	2.35642729549	1.84065452039	1.66729703275	1.74859056396	1.93459655129	1.12711501149	0.908760981632	2.01316322373	0.48731247433	1.60283678063	1.47244549496	2.27391832725	1.7284606382	1.87592524652	1.51618161835	1.59867318222	2.36333611683	1.70038158346	1.5392588702	1.75135286786	1.53957041298	0.468268536973	0.618419885592	1.64211020142	1.18893113357	1.78214309456	1.87116534853	1.59277149536
DBF4	2.12023342549	1.23975615674	1.53467541101	0.928348191548	1.67881161882	1.99262372569	1.63995187419	1.11770704866	1.76317538287	1.29664203416	1.39944538172	1.84358260228	1.39973333129	1.53310939842	3.91112168385	1.70564339395	1.16696012415	2.04774369892	1.23416478606	2.27588674899	2.34674811454	1.99410688874	8.08268369148	2.1148621484	1.3865071919	1.7257633114	2.04593979221	1.73842007952	2.17608424698	1.38726106435	1.218743823	1.31135101405	1.97745637128	1.47868117656	1.45008108853	4.50825609509	1.69541016088	1.63798258142	2.22974212145	2.04305153293	2.50531582975	1.62798546892	1.70546204497	1.4038921474	2.01810210359	1.51157669016	1.73373847079	1.83602217559	2.20887069795	2.35782784124	1.87383947244	1.75050874206	1.46589469588	1.59735462422	1.15009213751	2.0220559014	2.02101867353	2.04487232656	1.26380578487	1.79732239093	2.90735961413	1.70166923243	1.35699121035	1.80494780538	2.01716228548	1.75597460773	1.87683111173	1.11132333379	2.08050861974	2.01740798366	2.16350652729	2.21656569569	1.25135122722	1.70091363465	4.40317808229	1.79452778934	2.8438873986	4.55312131654	1.48244765347	1.34944400498	8.03911757921	1.90130990975	1.63170245649	2.03207223933	1.5377325338	1.61564209092	1.73328045607	1.82020497154	1.73540460646	1.38795279954	2.13469317679	1.23084300881	3.27674569308	1.24250044596	3.06548205353	1.49544526127	1.39154159579	1.50953431556	1.96641390682	2.2907560943
ISG20	1.89668044914	1.17221347985	0.938078037881	2.96141875317	0.917289620362	4.1206054878	1.5328789857	2.93122304072	1.29680462667	2.03706320209	2.29864611163	0.991388881727	6.21213240203	1.10762699657	2.41459253656	2.29051501362	0.233994711404	1.84680018333	0.683423511473	0.667494541177	0.177711482654	4.48494112786	0.443415868665	1.65513843229	2.66357099419	1.81980719903	1.64861739661	0.786712301078	2.72903609689	2.33386830491	3.96413962487	0.440242150796	8.14607962578	3.31176112244	1.80183009243	0.515406705769	1.47184511701	6.40242699536	1.70688633574	2.30739133541	1.47861183913	1.86512954591	0.897928049997	1.29548711519	3.13550733046	8.79704581408	0.342105659647	0.821839903854	0.839002649631	1.46759812527	4.00104807551	0.845396111735	1.20980978468	3.14087747572	1.22277495144	0.248045533739	2.04746781398	4.23336060305	1.76093011552	3.56297922519	4.6897887927	0.857111535622	2.87760406339	0.60003266058	2.42784543628	5.7562150617	1.07635312081	1.45106895994	1.10588326655	1.9697914689	1.0295321631	5.74360224677	1.11928901648	1.87461429726	1.45829220465	1.79162256317	0.672889643396	1.31338369084	0.758093148245	1.55607009517	1.29277821535	1.89889081197	3.10714283887	0.897177965588	3.90918656407	2.89350180785	4.57968749295	4.18346959342	2.41619027381	2.02714441936	8.8341323564	1.84957172865	0.127023508322	2.78671611477	1.45641135262	0.990658135494	2.72396731792	0.869208047908	1.93668197432	1.22968229285
ZNF506	2.14582487776	2.23178914196	2.66793117744	1.41331854462	2.82396752314	2.73805992547	2.18621885044	2.08345222569	2.35015013659	1.66678448353	1.99034634516	3.29488220121	1.11655765306	2.35110678377	4.32575923675	2.84530286573	2.99186213981	3.08034799272	1.6203158418	2.731983998	4.38092593075	1.84275945473	2.31840873846	2.86290677166	1.47438180779	2.52388701404	3.07966813384	2.36952608216	2.61415771489	2.44174387751	1.63608752481	1.75549566178	1.5747714985	2.6171673997	2.36952280559	2.08105352423	2.86153755756	2.30534025547	3.74714518954	2.04866964526	1.92525666149	1.77348642835	1.50505929251	1.37576047467	2.29172096388	1.88852882203	2.65473362866	2.50819603886	2.79233639188	2.77916362125	2.19914712245	3.07250463596	2.29777435269	1.59336102037	2.62977908716	3.36044059169	2.31218985868	3.53147481252	2.7430068734	2.44127723063	1.79549266226	3.52036747942	1.59551436803	4.05095225788	2.45822478099	1.69170749523	2.44441846736	2.12773607461	3.16926483531	3.11499953134	2.68188952264	2.87312236358	2.74910095713	2.73721568859	3.35497041026	2.98806570558	4.12334841558	2.44184428103	2.66867356771	1.80681488772	1.67289637412	3.60583915355	2.13404700276	2.09834996746	2.46752483085	3.33956281654	2.31250497964	2.09560769474	2.99266355838	2.30400133302	1.68911631216	2.70550090045	2.70132221278	1.44490395664	2.83431303479	3.90208348117	1.97068354493	2.16334312047	3.32301194992	2.99617998129
ACAT2	4.92251309566	14.1777726539	8.23417691061	39.5524258625	11.0905769966	8.98860507986	12.8603039599	7.25518433068	7.33477779694	4.99839910682	4.94811963518	4.5457609704	12.9353634752	10.4654433495	9.85479042431	9.47459307206	8.2129676964	22.4990554947	7.25447567277	11.2137263515	9.48003380787	13.4104868144	8.21542261618	13.2041773303	28.6651096847	13.2187171409	12.8287050811	4.48991101295	12.1939071226	5.93252630904	5.52471384178	8.05367664595	6.503083817	8.52907759991	13.4499798589	9.08044535269	6.37945138354	18.8783982417	7.07480116455	15.240887194	6.68670779878	8.42782080384	17.1671321528	5.0944440173	10.8124150317	11.1188965341	8.26768041514	13.2810181214	8.63115012508	12.4871290036	9.79250004604	8.8301558744	13.306394428	8.77700697183	10.2504379161	5.21994508747	15.0636871458	5.08166450723	12.7478805829	17.2163345931	6.8012739798	10.9710304762	6.54478348674	5.58451267021	17.0232185843	9.94539631942	9.06822394104	9.11714897411	5.97739822751	8.62580293395	12.7374557547	6.15412524351	10.6869651036	10.8246345552	4.83514901481	15.9968174669	8.79702643122	13.1193800343	9.09866611287	9.28492870782	10.9358002575	6.36635263129	19.0017801727	8.00783986637	8.88701565942	8.56455420367	5.82986299902	11.943551883	9.27271366896	19.2207885588	8.74407614312	27.5630151478	5.56204994738	30.0202177246	6.16782072921	8.59369755524	24.8964871661	9.0076200768	18.2679218101	7.92978552982
MORC4	12.6629531334	5.23118069143	2.28492077982	5.768856853	6.14643237206	5.37220908138	5.35219476098	4.67360829078	5.89221547282	2.81471840614	3.53372028602	4.26213613391	7.36600782995	8.64776547023	5.73069990752	7.26336767323	7.36252959196	10.4636576551	2.4094197195	6.25176787884	6.24583686708	7.45308527024	9.20035433493	5.78792952343	8.08069214625	8.94020334305	6.81801685046	4.56398846575	7.61768748647	5.5890593012	3.49392407162	8.29637242015	6.63504465888	7.23654761176	7.6098798077	4.35789198832	4.07346717614	9.15097121045	5.35498765383	10.1911751335	4.73379940738	4.14961617874	8.83940232407	5.34779691443	5.95289804986	8.62369168152	4.88196757576	7.56739619555	7.0561381081	6.47860279747	4.5363666481	5.54050193382	5.07917515584	4.83320640586	10.9740335194	5.79796592039	6.42921687834	8.19891255846	6.0789559342	10.9630991102	7.90034305378	6.8576506714	3.29734528749	5.47393950207	9.91208156936	3.18805619633	5.81400318306	5.93552008368	7.55927097663	4.92823449809	5.57294408106	4.23262657589	5.48640569025	6.21996448865	11.5062243398	7.24023343771	7.69111195458	12.3178373297	6.31564677097	7.09274332421	6.09348636306	5.87411273787	5.25758941512	5.63769923811	9.74359648242	5.56339399626	6.81604373817	7.03091974919	6.75372267406	7.89884802229	5.58958310147	12.050410069	0.227323058002	5.48202865596	9.96532016114	6.47066774544	10.776742671	10.1182814797	6.22619001666	6.35896696076
TMEM120B	2.98120366663	1.88137260788	2.75657454908	0.939148521231	3.30673415171	1.84907624523	2.41839926916	2.32272227363	1.42792018501	1.8118010297	2.8297659432	2.64403444846	2.49791662517	1.62237450067	5.47013555568	2.17166017992	4.33042499909	3.08649419421	3.32416208769	2.04232356466	2.25504625783	1.95511481579	2.61745546244	3.63339813723	1.30589228413	3.60384287722	2.46197972201	2.6512575359	1.76806272116	2.35637959991	2.28161907092	2.38488380186	1.46290004676	1.49969968359	1.52952052938	3.09945583234	3.38210859969	2.71829036719	3.41062283646	6.18463860022	3.11414944316	1.59361196596	1.89432415934	1.36008520893	3.06173061095	3.8459660583	2.55605027338	2.71694286245	3.62750036126	1.10623789038	1.41723696012	2.55035135121	2.99799796962	2.06696436033	2.96722545692	2.5259020269	2.94477420708	3.75292588098	2.60997591172	1.88635405232	7.53648452029	3.51018675799	1.23609697912	3.25759879049	2.59889593606	2.61411667922	3.1116250991	2.00787681736	2.96005102159	2.68175111288	3.78754809302	2.09392574156	1.44553247053	1.89971206188	2.08574498912	2.21027310984	2.2984489417	3.67706314487	2.23553603251	2.24260111489	3.25488184898	2.67676895257	2.14520865413	3.68964606661	2.63385420692	3.70452788218	2.64096952175	1.44656161656	2.66966322711	1.98910631325	4.02926213645	2.14516318629	2.98671485348	0.995174559105	2.63313753233	3.15972347661	1.9078232177	3.73681682232	2.63348434534	3.59635096896
RTFDC1	23.3462871107	23.6296986763	14.5069462307	26.8125865131	23.2810394037	22.8758572517	33.7548748585	26.548718519	23.6953103696	12.8708077515	25.6821697063	34.9417984661	25.7758701463	24.9722512464	36.3357407081	21.2765005689	17.5066636108	25.0296312506	23.78602366	24.5833483406	24.334421434	23.1463586855	16.3643564035	25.3681947349	25.6844601723	17.4911823733	21.0568298962	19.5996316652	21.0824211973	20.6107650792	22.6646947278	20.0099430155	23.4356028494	22.8502601328	24.541076229	24.3010107867	23.7602615922	25.0139126836	19.7513928054	22.4344602088	22.0050105417	22.4609641897	24.2708205525	23.1830239535	21.9914236212	21.6326277092	21.2065018562	24.2481606263	20.6878897017	22.9785385526	24.1600215106	18.8436751788	24.7352268302	26.1151132319	28.0694456158	13.1315199516	22.3103139676	18.0279782449	25.5484129616	21.7343989856	23.6628905785	20.1771759375	13.14260389	22.5620575717	22.4713387424	19.8507449866	22.3355827088	28.893033923	21.9408836425	25.2172130126	17.3307852434	25.3007525946	26.3480834986	20.7519809298	22.7839500668	26.3837914161	19.5780578868	17.6334773643	19.1606574572	22.8444024174	10.6702708056	22.3823225275	20.5682348829	21.4548168958	21.4101190147	21.6754356708	25.9744457602	21.5290273175	22.2260492275	24.2602009883	19.707904527	23.3147833744	13.5379533855	22.2930629678	18.9873462093	24.5997310213	21.724686023	23.8733080005	23.9787270127	15.2238314095
GP2	64.3383796696	4.97642598338	0.95718799791	5.80175422073	8.66491088992	11.4103956149	92.9668977519	6.58022413556	10.9611906508	2.85381430343	75.0698339725	61.372367347	4.10716418	14.8441188709	0.0586195588785	3.9720641782	1.06109017925	5.06097805895	13.1633127897	10.4741734515	3.64240225112	9.80772949433	13.9698691906	63.7237155458	1.91938050425	1.17016120418	33.4639099177	0.251964648192	2.22357948698	2.35142317048	1.03791613463	0.523744602224	3.43816478713	1.74063055528	34.3367301391	0.252188966944	2.47512204597	2.95028516858	17.6590726665	0.501629521518	2.21788202074	5.35412763204	1.16560340575	0.145756157489	1.96764929468	1.28351456973	2.92372489337	7.43713155084	10.5496513286	1.02142860797	1.8043631574	30.4681999662	59.9004667026	2.54056993759	212.86906388	10.3018453267	1.20150478452	1.16147614278	8.03889231375	0.530090560431	0.880852840281	62.1463893418	6.74398807652	28.3488763445	5.21318713771	7.33039176575	3.23016135344	6.70724824788	2.51221856642	44.4504921503	1.45386369715	29.7849110292	7.54542486983	11.4633519904	15.647849796	1.99696990544	35.0389661665	0.107145315648	100.423866437	2.14256084353	6.40241473732	55.9478929697	4.57142043059	0.845390235655	2.74493475047	6.07043849143	26.5513623551	0.867973146327	14.5289029443	7.68149217768	1.24107118467	1.22035736749	0.183093033852	1.09281938458	7.55630513343	143.763440458	1.42475780607	9.87018870428	9.3304224498	1.58253768514
